id,order_id,user_id,product_id,inventory_item_id,returned_at
45058,31008,24813,4248,121551,
48037,33047,26468,22064,129591,
52623,36167,28990,5209,141978,
53243,36600,29327,17758,143632,
55933,38487,30814,23563,150937,
58103,40001,32033,21464,156823,
61604,42442,33946,710,166233,
61934,42658,34122,17758,167119,
63094,43439,34761,17858,170224,
65786,45261,36226,22064,177535,
66602,45829,36693,28247,179713,
67276,46286,37040,28219,181555,
70404,48403,38731,17688,189985,
71714,49325,39482,17586,193476,
72069,49570,39683,5380,194437,
73698,50719,40633,22562,198858,
74125,51015,40853,21087,200000,
78104,53718,43032,21580,210748,
78482,53986,43248,20995,211786,
78577,54057,43305,5209,212036,
78892,54290,43499,22562,212885,
81077,55789,44694,1745,218798,
81183,55859,44745,21580,219090,
82066,56445,45209,4796,221464,
83393,57373,45935,21087,225040,
88895,61154,48897,22562,239934,
89921,61868,49448,7826,242677,
93593,64391,51434,21087,252613,
94771,65179,52064,17688,255807,
94900,65271,52129,1144,256164,
97769,67287,53754,18936,263795,
99722,68639,54845,23563,269065,
101379,69803,55783,20869,273480,
101488,69879,55844,21103,273780,
101760,70069,55989,22582,274506,
102181,70342,56193,22201,275624,
105538,72695,58049,21464,284767,
106044,73048,58335,8298,286145,
107463,74032,59117,4248,289917,
108259,74602,59554,18936,292087,
110232,75950,60576,19563,297448,
110651,76247,60836,18936,298579,
112404,77462,61815,17214,303277,
113015,77879,62147,22562,304927,
120837,83206,66380,21087,326152,
124159,85481,68160,5380,335148,
124287,85576,68229,5460,335505,
124744,85900,68508,7794,336748,
126924,87405,69662,21580,342627,
130651,89956,71701,21103,352704,
131552,90558,72216,17586,355145,
132918,91473,72949,23222,358851,
133483,91875,73264,18936,360360,
135623,93348,74466,1284,366114,
135725,93419,74513,28219,366402,
138993,95686,76357,21580,375158,
141666,97517,77827,18936,382451,
144190,99286,79251,4248,389269,
144250,99328,79280,4796,389441,
145540,100215,80000,17274,392939,
146553,100919,80557,28247,395672,
149468,102926,82181,28247,403526,
152302,104858,83734,22562,411153,
152387,104920,83776,20869,411368,
153414,105646,84380,710,414148,
154181,106148,84771,710,416203,
155442,107029,85522,710,419613,
157309,108304,86535,28247,424669,
157903,108719,86861,1284,426280,
158338,109029,87126,22201,427476,
158871,109410,87405,19277,428887,
160143,110302,88116,714,432300,
161692,111374,88954,21103,436498,
162219,111727,89246,21464,437920,
162919,112217,89640,16007,439808,
162925,112221,89643,5209,439825,
166277,114535,91496,1141,448871,
167167,115139,91966,803,451299,
168175,115828,92507,1745,454047,
173289,119301,95243,5209,467860,
175442,120830,96437,17274,473647,
176254,121378,96892,28247,475857,
178882,123213,98389,17858,482971,
180662,124443,99387,18936,487783,
180923,124638,99534,17858,488482,
22109,15286,12231,20998,59684,
70262,48309,38644,20998,189595,
33237,22915,18298,20998,89644,
97634,67200,53690,20998,263430,
159033,109507,87494,20998,429318,
9971,6888,5496,20998,26888,
10308,7109,5671,19027,27796,
67481,46421,37153,27292,182105,
14812,10257,8164,27292,40002,
58828,40509,32441,18973,158801,
69802,47996,38391,23708,188358,
89915,61864,49446,18973,242660,
156550,107784,86116,18973,422619,
160240,110372,88178,18973,432566,
14064,9748,7757,19027,37965,
30519,21084,16801,18973,82241,
99351,68383,54636,19027,268065,
109264,75284,60078,27292,294818,
116560,80295,64049,23708,314552,
606,412,346,18973,1674,
7909,5493,4340,18973,21359,
9361,6463,5147,23708,25257,
85549,58859,47032,19027,230859,
116447,80222,63991,27292,314244,
168521,116070,92709,23708,454996,
169294,116611,93149,18973,457081,
113021,77884,62151,23727,304943,
2311,1573,1266,23727,6258,
42304,29112,23260,23727,114139,
55031,37847,30311,23727,148501,
57152,39354,31500,23727,154219,
43267,29775,23791,23727,116699,
109356,75353,60132,23727,295054,
9809,6774,5401,15305,26463,
19942,13808,11088,1466,53826,
74961,51602,41339,1466,202275,
115921,79865,63715,13643,312850,
135526,93280,74418,15305,365853,
163521,112625,89967,15305,441437,
164626,113404,90559,28368,444410,
92066,63335,50641,28368,248493,
148950,102571,81908,1466,402134,
24198,16737,13349,28368,65297,2023-09-29 07:30:00+00:00
25119,17378,13832,13643,67801,2023-12-30 06:04:00+00:00
123154,84811,67633,28368,332428,2021-12-04 18:23:00+00:00
157913,108725,86865,13643,426309,2023-07-25 10:04:00+00:00
27056,18709,14888,28368,72963,
35641,24532,19565,28368,96152,
65487,45054,36062,28368,176717,
68532,47144,37719,13643,184916,
124522,85744,68374,13643,336147,
164133,113055,90298,15305,443096,
167883,115627,92355,1466,453249,
123497,85043,67820,15694,333356,
128948,88793,70777,15694,348113,
73927,50879,40755,15694,199464,2023-09-24 20:20:00+00:00
175392,120794,96412,15694,473509,2023-05-03 13:22:00+00:00
85924,59108,47232,1365,231877,
93122,64088,51211,1365,251366,
4043,2798,2251,1365,10922,
113708,78350,62510,1365,306832,
132311,91060,72622,1365,357211,
112331,77412,61778,1365,303086,2021-12-15 06:36:00+00:00
47548,32720,26200,1628,128288,
114659,78980,62999,1628,309440,
10173,7017,5601,1628,27439,
117500,80934,64542,8814,317102,
170245,117249,93678,1628,459613,
27995,19344,15402,1628,75494,
45080,31022,24822,8814,121607,
99129,68232,54522,1628,267469,
84938,58441,46702,1628,229224,
152603,105084,83925,8814,411959,
112560,77571,61901,19778,303686,
130201,89655,71458,19778,351478,
150238,103467,82617,19778,405602,
9627,6649,5295,23662,25970,
59221,40786,32651,23662,159847,
99975,68821,54990,19778,269768,
104752,72157,57632,19778,282628,
120180,82771,66050,19778,324345,
168686,116185,92806,23662,455421,
371,249,208,19778,1033,
18456,12756,10247,19778,49835,
40556,27899,22307,19778,109403,
96689,66533,53149,19778,260916,
87356,60088,48017,19778,235777,
139186,95822,76466,23662,375679,
178291,122807,98028,19778,481388,
2090,1414,1132,21808,5674,
9215,6376,5077,23988,24872,
14606,10123,8048,20394,39434,
20451,14165,11347,19169,55169,
21896,15145,12130,24321,59122,
25340,17533,13956,20371,68369,
25967,17963,14311,19933,70055,
26844,18573,14773,10771,72397,
30019,20755,16547,21808,80886,
30167,20856,16617,18574,81278,
35175,24224,19343,23974,94913,
37765,26004,20754,19169,101890,
38444,26484,21145,20374,103716,
50841,34969,28002,1210,137180,
54388,37406,29960,18574,146759,
57019,39258,31441,17314,153850,
58294,40137,32143,20331,157356,
58659,40392,32342,1270,158332,
59343,40879,32728,28152,160151,
65030,44749,35829,20382,175467,
65327,44950,35984,8547,176275,
74021,50945,40802,19993,199718,
76671,52759,42268,20375,206904,
79936,55011,44063,1320,215717,
79996,55051,44098,20331,215885,
81900,56329,45126,20003,221032,
82233,56558,45292,23988,221895,
84493,58131,46478,23691,228015,
85660,58929,47085,26482,231158,
87576,60243,48156,23691,236359,
93197,64143,51248,1270,251561,
97686,67233,53715,20056,263574,
101856,70132,56036,18574,274762,
102248,70391,56235,18205,275822,
104512,71988,57496,17314,282000,
110677,76265,60846,8564,298643,
115529,79593,63507,20376,311785,
121487,83661,66734,10771,327903,
126008,86790,69181,17314,340146,
126796,87321,69595,12328,342287,
136993,94316,75253,10717,369806,
138312,95199,75960,28152,373327,
139634,96122,76713,20372,376906,
140150,96475,76985,19993,378317,
142597,98173,78349,24321,384953,
142852,98354,78481,19993,385641,
148231,102065,81474,19993,400194,
151738,104477,83432,23974,409627,
153959,106008,84647,20161,415616,
155243,106899,85410,20056,419076,
157194,108222,86458,20331,424363,
157538,108468,86665,19907,425285,
162244,111743,89253,17817,437983,
169921,117030,93494,17817,458755,
172033,118450,94617,5388,464446,
175136,120606,96264,20371,472813,
179671,123747,98823,23691,485084,
994,676,539,8564,2733,
2088,1413,1131,24287,5667,
2547,1743,1405,20372,6872,
2860,1959,1598,10717,7712,
3650,2519,2022,20003,9855,
8047,5584,4412,20382,21736,
8325,5766,4548,20056,22482,
11655,8053,6418,12328,31431,
13577,9413,7521,8547,36644,
17419,12056,9666,22105,47033,
17927,12407,9965,17314,48403,
26469,18321,14578,20056,71375,
27339,18896,15050,20001,73710,
34593,23827,19030,20371,93340,
40389,27784,22215,23974,108963,
48801,33567,26900,19907,131663,
51382,35332,28297,19933,138656,
54882,37748,30231,18999,148078,
57029,39264,31443,26482,153875,
63453,43694,34977,10771,171195,
66220,45567,36471,28152,178679,
67269,46281,37034,20372,181539,
67656,46540,37246,20371,182563,
70491,48464,38788,18205,190222,
71047,48857,39112,1320,191714,
72611,49937,39985,19169,195930,
78128,53731,43043,20056,210819,
79110,54445,43618,12553,213490,
80291,55243,44250,20375,216682,
83950,57761,46205,23974,226564,
84913,58425,46686,10771,229157,
91315,62837,50227,1210,246450,
91810,63176,50514,1270,247803,
92826,63876,51048,12870,250566,
95739,65860,52614,20056,258409,
96871,66658,53255,21808,261394,
96948,66713,53298,12328,261595,
98651,67895,54242,20161,266163,
98992,68135,54442,19169,267094,
110443,76104,60713,26482,298013,
111177,76608,61124,12870,300008,
112299,77388,61754,10771,303004,
113020,77883,62151,20001,304939,
113030,77892,62156,5388,304965,
115812,79785,63657,19059,312549,
118115,81351,64894,19933,318748,
119221,82126,65510,24321,321737,
119508,82318,65678,5388,322520,
120358,82881,66139,20382,324835,
121882,83945,66953,8564,328984,
121932,83982,66985,26482,329117,
125046,86118,68681,20372,337540,
126937,87413,69673,21808,342661,
129336,89065,70987,13582,349162,
131367,90435,72093,20394,354650,
134381,92492,73771,17835,362804,
136673,94090,75048,17817,368925,
137051,94357,75285,21808,369962,
139741,96199,76772,21755,377183,
142451,98076,78264,23988,384558,
143210,98599,78675,28152,386613,
143503,98795,78828,21755,387405,
145032,99859,79723,20056,391554,
145296,100050,79870,13582,392263,
148303,102114,81526,20375,400385,
153437,105662,84391,18999,414206,
153795,105905,84571,20003,415166,
153936,105994,84640,18574,415549,
155475,107051,85534,26588,419696,
158866,109406,87402,20382,428874,
159785,110047,87905,20394,431362,
163726,112765,90091,26482,441997,
167771,115557,92310,17835,452952,
168073,115759,92463,23974,453767,
169196,116545,93087,24287,456807,
176209,121349,96865,20331,475722,
1628,1111,887,8547,4435,
3344,2305,1866,20371,9033,
8827,6103,4829,13582,23831,
9625,6648,5295,20376,25963,
14780,10239,8151,1320,39918,
15320,10608,8477,20375,41379,
16212,11212,8977,19059,43779,
16573,11458,9193,20331,44757,
18449,12751,10241,20161,49813,
19207,13295,10674,19848,51858,
20626,14288,11441,17817,55645,
24567,16998,13546,26482,66291,
24915,17243,13736,26588,67247,
29015,20052,15993,28152,78214,
29115,20128,16056,20371,78490,
30035,20764,16554,13582,80927,
33478,23065,18413,20003,90303,
34030,23454,18733,24321,91805,
34302,23632,18886,13582,92555,
34346,23661,18908,5388,92671,
36894,25398,20256,24287,99548,
38645,26620,21249,17835,104238,
39086,26923,21524,19907,105446,
40728,28020,22398,20056,109876,
44527,30643,24509,17817,120122,
47851,32928,26369,19059,129101,
49021,33717,27015,24287,132235,
49516,34064,27314,12870,133557,
50063,34433,27586,12328,135044,
59694,41127,32915,12553,161111,
61427,42324,33837,19907,165757,
62900,43301,34639,12328,169697,
68438,47080,37665,20001,184665,
69538,47821,38261,19907,187631,
72259,49704,39801,20372,194957,
72934,50176,40192,20371,196807,
72962,50198,40208,20375,196887,
73539,50606,40537,20376,198436,
73877,50840,40732,17314,199327,
77958,53619,42959,20374,210347,
80154,55150,44179,20161,216311,
80994,55729,44634,1210,218582,
81170,55850,44737,13582,219057,
83650,57563,46058,20371,225739,
83791,57656,46128,12870,226119,
85474,58804,46992,20331,230649,
85923,59107,47231,20394,231875,
86771,59682,47666,12553,234166,
87961,60515,48373,18574,237405,
88812,61100,48857,10771,239710,
91533,62977,50339,19933,247045,
92171,63406,50694,19169,248769,
92615,63728,50932,20375,249983,
92686,63777,50976,19993,250174,
93791,64518,51533,19059,253155,
95951,66003,52713,1210,258975,
102466,70550,56354,1210,276425,
102697,70710,56483,12328,277049,
106521,73382,58592,17314,287412,
110880,76408,60967,12328,299183,
115807,79781,63656,23988,312536,
117198,80731,64380,23988,316272,
117670,81039,64627,19169,317565,
125144,86195,68737,8547,337809,
131135,90296,71994,17314,354000,
133076,91580,73028,23974,359280,
135132,92994,74180,1320,364804,
136866,94229,75173,5388,369459,
140932,97008,77417,5388,380440,
144516,99501,79441,20375,390177,
145156,99949,79786,1461,391882,
148523,102274,81665,20372,400980,
151332,104201,83215,19907,408561,
152235,104811,83703,20394,410963,
152732,105175,83993,19933,412320,
153276,105551,84297,20374,413763,
153512,105712,84424,20376,414411,
153783,105895,84563,13582,415135,
157489,108431,86632,20375,425152,
158220,108943,87060,20003,427153,
159046,109519,87505,10771,429353,
165545,114026,91065,10717,446890,
171751,118254,94456,1270,463716,
172397,118695,94809,5388,465439,
172937,119067,95076,19907,466906,
174517,120174,95921,8564,471151,
174734,120322,96035,20394,471726,
175447,120833,96440,21755,473661,
179441,123590,98688,23691,484456,
180243,124166,99165,24321,486653,
180643,124431,99377,23691,487735,
181395,124974,99800,20331,489714,
181694,125183,99963,12870,490525,
5403,3737,2970,20056,14647,2024-01-21 19:38:03.365949+00:00
10943,7543,6005,21808,29505,2023-10-29 01:31:00+00:00
21943,15176,12152,18205,59249,2023-03-14 15:02:00+00:00
22987,15915,12725,1210,62038,2022-07-27 21:18:00+00:00
29491,20390,16269,1461,79490,2020-11-24 05:49:00+00:00
32360,22327,17821,19848,87258,2023-01-19 05:25:00+00:00
40999,28210,22556,20056,110607,2023-01-20 01:04:00+00:00
45979,31646,25321,20003,124038,2023-05-16 09:10:00+00:00
46167,31775,25426,23988,124542,2023-12-04 13:01:00+00:00
47339,32584,26094,23988,127709,2022-02-02 21:22:00+00:00
53269,36618,29340,20382,143702,2023-09-28 08:26:00+00:00
53747,36944,29601,19848,145020,2023-03-23 00:17:00+00:00
54673,37603,30120,20394,147507,2023-10-08 07:36:00+00:00
57667,39694,31780,23974,155615,2023-12-02 21:48:00+00:00
73125,50316,40300,20370,197329,2023-09-17 20:51:00+00:00
85702,58954,47106,20003,231274,2022-02-18 15:13:00+00:00
88559,60928,48716,12328,239025,2023-10-01 06:32:00+00:00
100508,69190,55296,17835,271169,2022-11-15 02:36:00+00:00
101512,69892,55852,20161,273845,2023-09-02 11:02:00+00:00
106529,73388,58598,20394,287435,2022-01-17 02:33:00+00:00
108440,74721,59645,26482,292565,2022-04-06 10:07:00+00:00
114879,79135,63113,23988,310033,2022-06-25 23:48:00+00:00
129495,89175,71076,22105,349581,2023-11-05 04:38:00+00:00
129658,89287,71163,28152,350022,2021-01-06 23:59:00+00:00
133394,91814,73218,20161,360123,2020-07-23 20:16:00+00:00
147348,101454,80977,20382,397797,2023-09-06 00:42:00+00:00
149784,103149,82372,14957,404386,2022-08-24 10:35:00+00:00
153117,105438,84200,20370,413344,2020-12-17 22:23:00+00:00
156728,107908,86224,8547,423093,2021-10-30 04:15:00+00:00
163443,112564,89914,20331,441234,2020-06-22 09:16:00+00:00
165423,113951,91007,20374,446556,2022-07-28 19:34:00+00:00
170695,117541,93913,19059,460834,2024-01-19 19:24:52.326792+00:00
171633,118173,94395,13582,463394,2022-12-25 22:49:00+00:00
172611,118836,94912,18205,466033,2023-05-30 06:34:00+00:00
1318,898,723,20056,3591,
2773,1891,1542,20375,7470,
3004,2066,1680,8564,8102,
4019,2783,2232,20370,10856,
8031,5572,4403,19993,21693,
11161,7704,6126,19993,30060,
12945,8980,7174,20371,34930,
13343,9248,7386,20371,36014,
19919,13794,11075,20370,53757,
20996,14545,11633,26482,56650,
21442,14842,11884,19059,57900,
21550,14918,11952,12553,58186,
22059,15250,12205,18999,59559,
22943,15882,12704,17817,61917,
25853,17882,14242,20056,69743,
27443,18972,15112,22105,73983,
29459,20366,16250,18205,79408,
30718,21219,16913,10717,82784,
32469,22399,17885,20394,87545,
36197,24919,19857,20394,97678,
37820,26037,20787,12328,102033,
39338,27091,21674,17817,106115,
39891,27470,21961,19933,107602,
44973,30941,24751,24287,121322,
46702,32150,25741,28152,125980,
46877,32261,25825,23988,126479,
47875,32943,26383,12328,129162,
48025,33039,26462,22105,129561,
52236,35904,28769,19169,140926,
52332,35964,28812,20394,141183,
54288,37333,29904,23974,146485,
55329,38060,30481,19169,149304,
56180,38664,30964,24287,151608,
60089,41377,33088,20375,162170,
60313,41538,33208,24321,162786,
63300,43586,34884,20394,170774,
66536,45787,36660,20375,179543,
66617,45839,36700,10771,179758,
71832,49410,39543,18205,193792,
77919,53594,42938,14957,210247,
84748,58319,46616,23988,228718,
88189,60672,48491,1461,238027,
89636,61668,49303,10717,241918,
89822,61799,49399,1461,242405,
91513,62968,50330,20394,246988,
94417,64947,51888,1461,254853,
94644,65094,52013,23988,255452,
94684,65120,52031,23974,255569,
96664,66515,53139,20056,260844,
98451,67753,54118,20371,265620,
100315,69053,55192,18999,270659,
100746,69353,55420,5388,271805,
100936,69481,55523,21808,272311,
101251,69710,55717,18205,273155,
105025,72351,57774,20376,283378,
109354,75352,60132,19907,295049,
109780,75644,60358,19933,296217,
110392,76065,60676,1270,297880,
110700,76281,60861,19848,298699,
111917,77126,61533,22105,301975,
112681,77655,61968,8564,304019,
113605,78280,62452,18205,306546,
113754,78378,62527,28152,306958,
114195,78677,62766,17817,308164,
114553,78909,62942,19993,309151,
114708,79015,63024,1461,309575,
117832,81152,64723,8547,317982,
118893,81889,65325,23988,320870,
120417,82917,66168,12870,325000,
120784,83167,66353,23974,325996,
120985,83306,66455,28152,326552,
123696,85172,67925,20003,333891,
124556,85768,68395,22105,336241,
125491,86446,68920,23974,338744,
126211,86928,69287,23988,340710,
129334,89064,70985,23691,349157,
129968,89498,71332,20372,350859,
130300,89724,71520,23691,351744,
132073,90912,72504,26482,356558,
132581,91253,72781,18205,357929,
135204,93042,74221,26588,365006,
138552,95381,76119,1210,373956,
138596,95409,76144,17314,374072,
139094,95757,76411,1270,375427,
140990,97048,77451,19907,380600,
142369,98017,78220,20376,384330,
143578,98851,78872,26588,387602,
143649,98905,78908,17817,387790,
144496,99486,79427,12553,390118,
148081,101964,81392,8547,399790,
150142,103401,82566,21755,405342,
150428,103592,82722,19907,406116,
155711,107214,85656,14957,420335,
155811,107282,85712,20375,420605,
160441,110521,88293,20376,433089,
161083,110940,88620,19059,434826,
163113,112346,89734,22105,440331,
163484,112597,89946,26588,441338,
163562,112654,89994,20374,441546,
164118,113049,90294,21755,443054,
168614,116140,92769,21755,455228,
170485,117412,93808,10771,460259,
171063,117795,94104,10771,461841,
172288,118623,94756,23974,465134,
172882,119033,95057,12328,466749,
173596,119519,95416,12553,468690,
173892,119737,95593,26482,469479,
177012,121911,97309,20161,477907,
179309,123496,98605,20394,484094,
110532,76157,60764,2930,298256,
37178,25600,20425,2930,100295,
108582,74820,59717,2930,292949,
29677,20501,16353,1469,79986,
157241,108257,86485,1469,424487,
76808,52851,42346,1469,207254,2022-11-18 18:54:00+00:00
177137,122007,97386,1469,478263,2023-07-10 04:30:00+00:00
8611,5956,4710,1469,23261,
26189,18116,14427,1469,70633,
135128,92991,74180,1469,364791,
153282,105555,84300,1469,413780,
55934,38488,30815,27374,150940,
118023,81287,64843,27374,318501,
144164,99265,79225,14614,389196,
144170,99269,79228,14614,389213,
156275,107592,85967,14741,421860,
89831,61808,49407,14741,242433,
130654,89958,71703,27374,352712,
77051,53009,42482,14741,207929,2023-03-31 02:24:00+00:00
181630,125137,99920,14741,490350,2023-10-16 03:48:00+00:00
1942,1324,1050,27374,5279,
105490,72663,58022,27374,284645,
133159,91647,73076,14741,359498,
157023,108102,86375,14614,423903,
167367,115279,92089,14614,451850,
476,322,269,23997,1333,
4954,3420,2723,23823,13395,
7847,5444,4304,22471,21192,
12690,8800,7032,20400,34233,
15394,10660,8527,19178,41571,
22767,15751,12592,20400,61443,
27634,19101,15218,8056,74504,
28664,19815,15791,21902,77308,
29116,20129,16058,20760,78492,
31122,21486,17134,24197,83887,
31718,21893,17463,15945,85516,
32217,22235,17731,17831,86870,
35169,24218,19338,22400,94896,
36720,25280,20166,24146,99079,
38301,26379,21066,20400,103330,
39781,27393,21902,19295,107310,
46986,32343,25891,19948,126770,
48382,33282,26660,10094,130535,
49607,34136,27365,19948,133798,
50883,35003,28032,23997,137296,
50945,35046,28070,20261,137475,
52087,35801,28685,23720,140552,
54044,37149,29761,22400,145826,
59280,40831,32688,20138,159999,
61418,42318,33830,23823,165730,
62427,42972,34372,22382,168438,
62708,43166,34532,20015,169175,
62913,43311,34648,20400,169736,
64927,44687,35775,22471,175180,
67913,46722,37400,8846,183253,
76463,52614,42154,19937,206342,
79883,54974,44034,26453,215575,
81640,56161,44980,14016,220335,
84367,58041,46410,7478,227677,
84440,58092,46444,14016,227872,
85859,59066,47199,22251,231701,
86196,59287,47372,20015,232613,
86516,59501,47522,19850,233469,
90190,62056,49599,27301,243403,
90488,62259,49769,20387,244211,
98791,67990,54320,8503,266540,
100193,68970,55117,19158,270334,
102318,70438,56265,20400,276020,
105409,72609,57973,9556,284412,
105936,72970,58272,23928,285847,
107732,74226,59275,19178,290655,
110580,76195,60795,7574,298396,
112072,77235,61639,13262,302396,
112637,77627,61937,23824,303900,
112820,77749,62049,21866,304397,
114407,78818,62868,15945,308749,
115717,79720,63600,23928,312296,
116698,80386,64110,19811,314917,
116993,80582,64251,2401,315727,
119905,82586,65897,19295,323607,
120644,83072,66290,19581,325624,
122553,84396,67311,7503,330781,
125745,86616,69049,8108,339423,
126010,86790,69181,19936,340150,
126443,87088,69406,19937,341328,
126854,87358,69619,20015,342439,
129193,88966,70910,19841,348776,
130251,89691,71494,21953,351606,
139386,95950,76567,21915,376235,
141494,97396,77730,20292,381975,
143204,98595,78673,23847,386593,
144379,99413,79366,14085,389798,
144450,99460,79409,22564,389997,
146068,100581,80298,21953,394364,
146686,101010,80625,22382,396014,
147918,101847,81297,19948,399334,
152077,104703,83619,7503,410536,
154481,106365,84951,24305,417023,
158587,109216,87270,24146,428140,
158922,109438,87430,9540,429025,
163843,112842,90149,23847,442306,
165012,113672,90783,7710,445445,
169338,116640,93170,14016,457201,
169486,116735,93250,20149,457604,
170609,117493,93863,20015,460592,
175002,120512,96183,26463,472457,
175517,120879,96476,7534,473850,
179533,123655,98742,15945,484701,
201,131,105,7218,567,
2433,1657,1334,7503,6571,
7218,5001,3961,21554,19513,
7345,5090,4034,12966,19849,
9646,6659,5303,26453,26020,
10316,7113,5675,23824,27818,
10427,7189,5731,7534,28123,
10471,7216,5747,22564,28244,
11831,8177,6510,19581,31893,
12408,8605,6878,22251,33471,
14912,10322,8227,23720,40282,
16018,11083,8881,20094,43261,
16166,11182,8949,26463,43656,
17109,11836,9490,19178,46202,
18848,13033,10470,24305,50879,
20596,14271,11427,20138,55570,
21021,14563,11646,21554,56727,
21238,14704,11776,24391,57332,
21820,15098,12098,20381,58905,
22472,15556,12450,21915,60650,
22696,15703,12557,20760,61243,
23900,16538,13187,24146,64500,
24038,16630,13271,15815,64860,
26963,18650,14841,20292,72724,
28626,19789,15771,15815,77204,
28913,19981,15934,14267,77957,
29773,20574,16410,12966,80244,
29883,20654,16479,22400,80529,
30765,21247,16941,26453,82904,
31063,21450,17104,22471,83723,
31892,22017,17558,20094,85984,
32381,22339,17834,14267,87314,
33114,22830,18231,21554,89300,
34139,23519,18793,13036,92121,
34179,23552,18814,1211,92224,
34645,23861,19060,14267,93473,
35680,24559,19590,26463,96256,
35701,24571,19596,19295,96312,
42690,29377,23484,21554,115174,
44024,30299,24203,9540,118743,
44804,30824,24661,19581,120867,
44812,30829,24664,17831,120888,
47861,32936,26376,19811,129126,
50420,34691,27787,27301,136028,
51036,35106,28113,23928,137727,
53937,37077,29698,23824,145544,
58379,40202,32196,21866,157572,
60288,41518,33192,23901,162714,
60618,41759,33382,7574,163595,
61055,42075,33627,19862,164764,
61629,42457,33958,7478,166300,
62703,43161,34531,10233,169165,
65132,44818,35885,7478,175739,
65395,44988,36013,20387,176467,
67467,46409,37143,20094,182063,
68355,47026,37625,22251,184453,
69348,47683,38140,22564,187097,
69381,47708,38166,19841,187193,
69503,47794,38241,21902,187530,
70032,48149,38519,20179,188993,
72103,49591,39703,24305,194535,
72515,49873,39941,24197,195671,
73168,50342,40316,8503,197449,
75013,51637,41372,22564,202415,
75278,51823,41527,19811,203117,
75683,52079,41733,20138,204206,
76503,52645,42181,13036,206445,
76714,52791,42295,20292,207017,
77325,53186,42614,20416,208661,
77530,53328,42722,7218,209198,
80644,55489,44440,7503,217638,
83282,57304,45878,24340,224733,
83439,57406,45955,23756,225166,
84270,57974,46355,19941,227419,
84958,58453,46712,20400,229280,
85462,58796,46985,13262,230619,
87159,59963,47914,12765,235236,
87784,60389,48278,23720,236921,
89003,61230,48952,8503,240212,
91190,62752,50157,26463,246112,
97459,67069,53588,12765,262966,
98697,67929,54268,19970,266288,
100272,69020,55165,18710,270547,
101037,69554,55583,23823,272583,
101356,69785,55769,2401,273426,
102042,70259,56134,24146,275260,
104364,71890,57419,19178,281590,
105687,72798,58128,13262,285170,
105727,72830,58150,20179,285283,
107661,74177,59235,18710,290455,
107941,74369,59385,12966,291219,
109151,75213,60017,7534,294508,
109156,75216,60019,24340,294521,
109333,75337,60120,23824,294998,
109910,75730,60428,19178,296571,
110616,76222,60821,19178,298485,
110675,76264,60845,7710,298638,
112606,77603,61925,20261,303811,
113133,77964,62207,23823,305254,
114095,78606,62701,8503,307907,
114486,78867,62906,21888,308972,
114750,79041,63049,19295,309686,
114857,79121,63101,7574,309975,
114901,79149,63127,22471,310088,
116628,80336,64076,23723,314731,
116802,80457,64166,20190,315202,
116866,80498,64193,24146,315366,
118439,81573,65075,12765,319618,
118843,81854,65298,2411,320732,
119706,82445,65786,20149,323044,
120127,82733,66017,20387,324204,
120685,83098,66307,23720,325730,
121415,83612,66695,8108,327702,
122215,84169,67124,21888,329904,
122548,84394,67309,23720,330768,
122674,84478,67380,23901,331104,
126654,87230,69513,21882,341908,
126766,87302,69577,17831,342202,
127258,87627,69848,24305,343533,
129190,88965,70909,23759,348767,
130697,89993,71729,3866,352825,
130731,90016,71743,19948,352916,
131727,90678,72319,20094,355617,
134523,92582,73855,2411,363178,
135807,93473,74554,26453,366623,
136035,93644,74689,24305,367213,
137241,94486,75404,23723,370457,
137605,94729,75579,20261,371429,
138749,95516,76219,23901,374484,
138773,95530,76230,26463,374548,
139464,96006,76620,1211,376442,
140619,96789,77235,20405,379602,
141318,97277,77628,19158,381484,
142280,97952,78160,19862,384106,
143424,98741,78782,7218,387187,
143489,98785,78819,7710,387370,
143557,98833,78857,12966,387545,
143800,99014,79005,2401,388212,
147973,101887,81326,26453,399497,
149226,102762,82059,17304,402884,
149879,103219,82433,20400,404625,
152962,105333,84114,12765,412934,
153412,105644,84376,15815,414141,
153849,105939,84601,20416,415314,
155551,107107,85576,23997,419905,
155655,107177,85631,20416,420180,
155661,107181,85634,14267,420199,
156717,107901,86220,20292,423066,
159742,110017,87880,22564,431248,
161533,111265,88868,19937,436072,
162995,112262,89671,20416,440016,
163459,112580,89931,7478,441280,
165455,113971,91021,19581,446641,
167300,115230,92048,22382,451669,
167907,115645,92364,22400,453315,
168666,116175,92795,22471,455365,
169044,116439,93005,19811,456396,
170289,117282,93704,20138,459731,
170602,117489,93860,7637,460575,
172343,118660,94779,10094,465283,
173126,119197,95173,22471,467433,
173452,119418,95339,19850,468302,
174132,119906,95721,8108,470119,
175467,120848,96452,21959,473714,
175877,121122,96668,23928,474817,
177867,122514,97797,21953,480236,
178443,122914,98133,18710,481775,
178567,123004,98201,20179,482119,
179948,123951,98990,7710,485846,
181730,125205,99980,23928,490624,
1691,1154,924,24305,4603,
1869,1270,1012,12765,5086,
3494,2408,1951,23720,9447,
8312,5759,4543,20094,22446,
9947,6868,5485,21902,26816,
12456,8639,6903,23759,33601,
14055,9744,7755,19178,37938,
16357,11307,9059,24197,44176,
